"gender","avg_exam_score","height","weight","class","annual_income","dominant_hand","stream","character"
"Male",73.0824215032581,1.63622484544637,74.915623452987,"B2",54209.2716302573,"Left","Arts","Conscientious"
"Female",64.7508194037651,1.65406501006992,68.7561105308104,"B2",66333.4358975124,"Left","Arts","Conscientious"
"Female",60.069477275005,1.62039774658073,66.6924079690368,"B2",46231.9766606569,"Left","Science","Dominant"
"Female",64.2533959419883,1.66677392936076,85.3602689382266,"B1",54314.2136212637,"Right","Science","Dominant"
"Female",75.465115344475,1.65443707077067,76.8563625948464,"B2",38492.9793288007,"Left","Arts","Inspirational"
"Male",74.6003429971029,1.47458671032414,69.4794199121491,"A2",49478.4547126227,"Left","Arts","Steadfast"
"Male",71.770017144571,1.79311043868879,68.6344890296786,"A2",62132.305921341,"Left","Arts","Conscientious"
"Male",64.3437575700518,1.76669192805128,66.8898299046963,"A1",60981.9365602089,"Right","Science","Conscientious"
"Male",67.2454729030148,1.57222377345738,68.7966375347801,"A1",67852.0174585263,"Left","Arts","Dominant"
"Female",65.5970030919526,1.63535817200756,74.2433704372468,"B1",33570.0748404804,"Right","Science","Steadfast"
"Male",64.7449040154078,1.64866756183246,62.0299879029865,"B2",37857.3257501379,"Left","Arts","Conscientious"
"Female",67.2606897941735,1.63824562150706,70.3105363499777,"A1",48504.4956780037,"Left","Arts","Inspirational"
"Female",65.8830138419671,1.66444132420237,68.4978358398917,"B1",56324.633195867,"Right","Science","Conscientious"
"Female",68.8239833029683,1.80484189715049,71.8582775979011,"B2",70268.3230567223,"Left","Science","Inspirational"
"Male",67.1417519449762,1.64776580666564,77.2804408199783,"A2",74019.0243502593,"Right","Arts","Dominant"
"Female",74.0097199203869,1.6468420921772,67.984529107097,"B2",44032.4725205488,"Right","Science","Dominant"
"Female",59.7007151063025,1.47562970791095,65.0330337598768,"A2",38113.256956888,"Right","Science","Dominant"
"Male",68.2877512537388,1.62340377570707,77.5445129223957,"A1",52960.2802384346,"Right","Science","Dominant"
"Female",70.6570943159585,1.60839390159763,70.5461208369248,"A2",46581.9723349536,"Right","Arts","Inspirational"
"Female",66.5162200317276,1.71716907543089,61.6506027973002,"B1",74261.7075965704,"Right","Arts","Inspirational"
"Male",68.1368673887383,1.57667238978281,78.9959948107395,"A2",40653.6260121269,"Left","Arts","Steadfast"
"Female",69.1613431930829,1.61161464429339,66.2188467668778,"A2",57052.5060604116,"Left","Arts","Steadfast"
"Female",60.9948345145717,1.6123890904824,77.8200541725797,"A1",43476.69176523,"Right","Arts","Steadfast"
"Female",69.7768977950972,1.59221011475125,75.8954649727676,"A1",46728.8137304674,"Right","Arts","Dominant"
"Female",56.5094857812111,1.83075557220991,65.8675235378267,"B2",61200.0600244081,"Left","Arts","Conscientious"
"Male",61.5315929986371,1.65863518761731,70.4021314440155,"A1",45101.3555881163,"Right","Science","Steadfast"
"Male",63.7361250165861,1.44845555104638,67.4122267473369,"A2",51691.825548727,"Right","Science","Conscientious"
"Female",65.4236803490872,1.98026869029279,66.728264138297,"A1",48883.2665388759,"Right","Arts","Inspirational"
"Female",65.1483885065888,1.59515018663174,75.1396608928885,"B1",50788.7895199225,"Left","Arts","Inspirational"
"Male",69.9150433403281,1.57785503963793,76.0611138598941,"A1",44674.5723122811,"Left","Arts","Steadfast"
"Male",61.4934721279001,1.54006783216768,66.7866791692269,"B1",54950.1006277446,"Left","Science","Inspirational"
"Female",70.7405400642204,1.78132827228319,65.4181122717505,"B2",38555.3105727452,"Right","Arts","Dominant"
"Female",66.9365928666732,1.65026245681031,68.8832260786092,"A1",44088.243389485,"Left","Science","Inspirational"
"Female",76.3394382848,1.61056874744769,59.7770912372978,"A1",47183.8479045564,"Right","Science","Dominant"
"Female",62.7578121838278,1.67505281778567,71.1921295915617,"A1",72927.2426543847,"Right","Science","Inspirational"
"Male",59.354802507602,1.65467458986912,68.3905115146998,"A1",66443.4743810973,"Right","Science","Steadfast"
"Female",57.5565321078633,1.52390288011873,63.3252432808234,"B1",50241.2494187928,"Left","Science","Conscientious"
"Male",71.4151458516495,1.73812583469212,63.249160417869,"A1",53511.9628544205,"Left","Science","Dominant"
"Female",57.1818396946127,1.7685441504059,73.6328987063839,"B1",78400.4762023532,"Right","Arts","Inspirational"
"Male",72.3584212855826,1.65668627833413,73.0327782514656,"B2",54111.9589657363,"Left","Science","Conscientious"
"Female",69.0445790383419,1.67347008496522,73.4500230091474,"B2",38364.265921402,"Right","Arts","Steadfast"
"Male",74.8149714539056,1.73559468500148,63.7398424725209,"B1",29189.4486478903,"Left","Science","Dominant"
"Female",65.2500750430126,1.60017107770884,70.7177696606969,"A2",52175.6644467761,"Left","Arts","Dominant"
"Female",65.1589004373997,1.47153554041343,68.9824883179795,"B1",52157.1844909337,"Left","Arts","Dominant"
"Female",71.2302193446054,1.56271041105667,72.8623069341664,"A1",64067.8935465686,"Right","Science","Dominant"
"Female",58.9670507493014,1.63919976375123,59.3388999442002,"B1",61789.8636226241,"Left","Science","Steadfast"
"Male",65.1929875970125,1.57319960074977,77.7595339688035,"A2",47256.599375369,"Left","Science","Dominant"
"Male",68.5342968601119,1.58871743183201,66.02049328907,"A2",45432.2917933252,"Left","Arts","Dominant"
"Female",56.9508574589003,1.63873391488867,79.7516246018446,"B2",58118.1837359669,"Right","Arts","Dominant"
"Female",50.4743545834025,1.66685451067612,69.1810022957233,"B1",50748.1307309938,"Right","Arts","Steadfast"
"Female",62.9468482765838,1.79725167105559,70.4953776348321,"A2",28332.1951817128,"Right","Arts","Conscientious"
"Male",66.5510806895145,1.57634925361923,68.1679968091924,"B1",39179.6256730447,"Left","Arts","Dominant"
"Male",71.2339442953559,1.57547577914398,58.4289078872041,"A1",41955.0555826449,"Left","Arts","Steadfast"
"Male",56.6208340528662,1.76748391242421,66.4519121919936,"A2",58466.0850371142,"Right","Arts","Conscientious"
"Male",58.3637861200281,1.65838322822486,69.228428275912,"B1",50293.6266239293,"Left","Science","Dominant"
"Female",69.4935119542324,1.77055813717938,59.3294015000785,"B1",22814.7955601944,"Right","Science","Inspirational"
"Male",68.1443700187137,1.64136712293499,67.6354145914626,"B2",55570.0740321454,"Left","Arts","Steadfast"
"Female",70.4466002660102,1.639803699026,71.0230888060163,"A2",61183.0626342571,"Left","Science","Dominant"
"Male",65.9413252291747,1.5295390709739,66.7213806260372,"B1",41826.1605212018,"Right","Science","Dominant"
"Male",60.9165392057018,1.69655786677768,72.4675036596363,"A2",46832.4828277636,"Left","Arts","Conscientious"
"Female",63.6553051621528,1.76886213777195,70.5025809978867,"A2",65290.6504963484,"Right","Science","Conscientious"
"Female",69.3715085899396,1.59399818419432,64.7764261572176,"B1",69399.4009232012,"Left","Arts","Dominant"
"Female",66.8083736035612,1.8200341193084,68.8266448777814,"B2",51472.3166381342,"Right","Arts","Inspirational"
"Male",66.1560124845973,1.54306276531948,70.6078902509233,"B2",50772.5087313405,"Left","Science","Dominant"
"Female",63.2348821466211,1.6704646486322,64.3439937515471,"B2",41422.1826158344,"Right","Arts","Steadfast"
"Female",66.4080359157785,1.67410720178809,64.7159901526367,"A2",48888.3331751524,"Right","Science","Dominant"
"Male",60.246548672811,1.74183628543818,72.1231647715181,"A1",36041.3708286744,"Left","Science","Conscientious"
"Female",73.2451627664356,1.57458585211876,64.4485397020618,"A1",52985.7219816966,"Right","Arts","Inspirational"
"Female",73.3014297980729,1.75845803938032,66.6549309227349,"B1",39634.6029056645,"Left","Science","Steadfast"
"Female",66.6060788526879,1.46319760150855,72.5060487702226,"B2",42130.5682304273,"Left","Science","Steadfast"
"Male",70.4393717170401,1.73820602180374,67.9931677044999,"A2",72243.9166134182,"Right","Science","Dominant"
"Male",63.6874014475304,1.75180763437254,61.4690381874058,"A2",60354.4525666675,"Right","Science","Steadfast"
"Female",68.9263872195155,1.5310824953448,66.1881818947558,"A1",27311.1913347634,"Left","Science","Steadfast"
"Male",68.4923889107211,1.84031421199252,70.1653667866521,"A1",43105.6193805898,"Left","Science","Steadfast"
"Female",71.7510180982675,1.69511596701552,67.0818722123938,"B2",60691.365355563,"Left","Science","Steadfast"
"Male",66.0245303177854,1.63540030953231,71.6214133550133,"A2",60200.4626742165,"Left","Arts","Steadfast"
"Male",55.0359801726721,1.61448602032341,68.3721523868637,"A1",46274.5054007506,"Right","Science","Inspirational"
"Male",71.0569374588103,1.67728712298941,72.1197494010112,"B2",44971.0958551493,"Left","Science","Inspirational"
"Female",67.9886469727913,1.78830436773952,67.6791328324575,"A1",26640.0058962666,"Left","Arts","Inspirational"
"Female",66.1132143146646,1.69225739926576,72.6783637144932,"B1",52929.9307664362,"Right","Science","Steadfast"
"Female",67.1116684030781,1.69069452389797,75.4676832725348,"B2",31020.6037810047,"Left","Arts","Steadfast"
"Male",69.0604597709466,1.50101625850331,73.4972028293629,"B1",58079.0822956779,"Left","Science","Dominant"
"Female",62.9574091718365,1.55942990067053,69.4530129995452,"A1",53114.3057415206,"Right","Arts","Conscientious"
"Male",64.3017981664053,1.63201020806613,71.0819788107245,"A2",52184.5032305951,"Left","Arts","Conscientious"
"Female",61.3739596280384,1.55874108036372,74.4486972448121,"A1",57080.4601083535,"Right","Science","Inspirational"
"Female",68.7878500846093,1.67149751974935,70.0922230742864,"A2",57474.5052268625,"Right","Arts","Inspirational"
"Female",60.2298198247225,1.6160137213803,76.3926089671505,"A1",50326.6023419575,"Right","Arts","Dominant"
"Male",55.9533975071051,1.47960211090994,63.0838257427184,"A2",53694.8168699666,"Right","Arts","Steadfast"
"Female",59.6650593803935,1.65727807834259,71.9276371408794,"B2",42236.5478021363,"Left","Science","Steadfast"
"Male",68.9367186940765,1.70940061158487,65.5879924378607,"B2",46181.2272948964,"Left","Science","Steadfast"
"Male",67.8320644486825,1.68679998311768,60.6684309927488,"A2",38318.9110879526,"Left","Science","Conscientious"
"Male",64.541167464252,1.5487488932175,73.959387620789,"B1",64244.3074216345,"Right","Arts","Dominant"
"Male",69.889925793795,1.62194433027706,70.2269543226711,"B1",48411.8761281071,"Left","Arts","Conscientious"
"Female",62.2121411821865,1.48313410913885,68.2964459779583,"A2",38833.1023808818,"Right","Arts","Inspirational"
"Male",62.7074020366968,1.59801228460004,74.9469942171363,"B2",70616.406097321,"Left","Science","Steadfast"
"Male",59.7433555326577,1.67388827523149,65.9557355624487,"B2",62075.4707727571,"Right","Science","Inspirational"
"Male",68.4745640656824,1.69872193777711,70.4368933768541,"A1",47331.074130999,"Right","Science","Inspirational"
"Female",66.2900329100901,1.6905133362668,64.4817328517273,"A1",32840.3378833805,"Left","Arts","Inspirational"
"Male",67.8614855536095,1.63741673012788,77.3852206595675,"A2",31458.9043899339,"Left","Science","Steadfast"
"Female",60.1373174859739,1.56086493754897,69.603232390041,"B2",47612.9520920336,"Right","Science","Steadfast"
"Female",64.0989850336835,1.7597431572266,65.7718889757619,"A1",54653.4595959239,"Right","Arts","Conscientious"
"Female",58.962998678453,1.67029019647272,66.393569043407,"A2",48367.8495157781,"Right","Arts","Conscientious"
"Female",69.7271422938602,1.58489583023432,71.5069741017766,"B1",37154.6384305752,"Right","Arts","Inspirational"
"Male",59.3093748232313,1.78567606932529,70.4712874652545,"A1",37478.5028886698,"Left","Arts","Conscientious"
"Female",58.4758072492109,1.78923887860931,71.6602438495004,"A2",37509.6311907175,"Left","Science","Dominant"
"Male",59.7369085187471,1.79800296192471,71.1064442881417,"A1",38788.840426046,"Left","Science","Conscientious"
"Female",63.199114091265,1.71509547400057,74.0635319808594,"B1",54555.0982207855,"Left","Arts","Steadfast"
"Female",61.572222849627,1.78878727550077,72.8645288482166,"B2",55040.6554772019,"Left","Arts","Conscientious"
"Male",60.7987040086033,1.79492024321779,69.1597642405069,"B2",52522.2333662085,"Right","Arts","Conscientious"
"Female",66.4736790435757,1.60683927457836,73.6932015062745,"B1",49043.6406494179,"Right","Science","Inspirational"
"Male",64.755587542977,1.56159677894353,68.2310587702305,"B2",60661.253371993,"Left","Science","Steadfast"
"Female",63.8277237827814,1.81474381905997,64.7661940777289,"A2",51296.6085759365,"Left","Science","Inspirational"
"Male",67.4434850905322,1.69776731953156,79.0509787967131,"B2",57769.8030266201,"Left","Science","Steadfast"
"Male",63.1291175099129,1.71496409406612,72.2364570389225,"A2",45016.8568110236,"Right","Arts","Conscientious"
"Male",64.3153985010804,1.71103404626992,71.6670858516972,"A1",56748.8674564739,"Right","Arts","Steadfast"
"Male",67.1922840255869,1.52828270867574,71.1375278260496,"B2",53945.3146625164,"Left","Arts","Steadfast"
"Female",65.522516427601,1.60310936572225,68.1417032136934,"A2",53190.5763469635,"Left","Arts","Dominant"
"Female",63.5069927387747,1.60515635276777,67.6446718693008,"A1",46784.1847304925,"Left","Arts","Conscientious"
"Male",61.9575962329747,1.60211991779582,67.285454697851,"B2",69090.8043852178,"Left","Arts","Dominant"
"Female",73.7868839658251,1.63812565624117,67.8999240647006,"A1",44876.6513492961,"Right","Science","Steadfast"
"Female",75.3068522562462,1.61387968771176,76.6002008321083,"B1",30610.709515083,"Left","Arts","Dominant"
"Male",64.0001182119243,1.61840542444719,71.5482375574924,"B1",63900.862333309,"Right","Arts","Inspirational"
"Male",59.2634240643542,1.49428598337657,72.3723737216514,"B1",58087.6408702502,"Left","Arts","Conscientious"
"Female",67.706525082652,1.61780036086737,67.4404884476281,"B2",52809.6334461064,"Left","Science","Conscientious"
"Female",72.5085732833486,1.68585673423209,75.6248967638734,"A2",54549.2078781587,"Right","Science","Conscientious"
"Male",62.3610210967208,1.63694400549581,74.8888095965554,"B1",46178.7621081518,"Right","Arts","Inspirational"
"Male",65.2548796201508,1.60931685272091,69.2800652699545,"B2",40109.3753223903,"Left","Arts","Conscientious"
"Male",56.7931854802162,1.63718125368213,61.4436615381882,"B1",52142.3279536717,"Right","Arts","Conscientious"
"Male",69.8976728810888,1.65108250551558,73.0931510915386,"A1",33338.9452397142,"Left","Science","Inspirational"
"Female",67.4112299891476,1.69795800754793,73.0346261300424,"A1",34422.4832137319,"Left","Science","Steadfast"
"Male",71.3369290574977,1.74478401942608,64.5292139638108,"B1",60953.1881763921,"Left","Arts","Inspirational"
"Male",70.5557117556385,1.74151887964977,66.8510242162657,"B2",66472.6616954978,"Left","Arts","Steadfast"
"Male",65.040132044801,1.62532253574815,68.9598248082394,"B2",36130.6941323571,"Left","Arts","Dominant"
"Female",68.139717181267,1.74911975491022,81.108333680853,"A1",48179.7905556031,"Right","Science","Dominant"
"Male",73.6225670286773,1.67202963970999,74.7884533471564,"B2",49600.0631415564,"Right","Arts","Conscientious"
"Female",70.3836581009551,1.77059440518221,72.0177498148858,"B2",55301.4835453519,"Left","Arts","Conscientious"
"Female",71.8707640800861,1.5770546708354,64.2019798117736,"B1",59169.8389540241,"Right","Arts","Dominant"
"Female",68.5377057987584,1.76461410261409,70.4005855894847,"B2",59484.6985568216,"Left","Arts","Steadfast"
"Female",69.7473558822997,1.72565104592048,73.7600742766798,"A1",43256.5850874663,"Left","Arts","Conscientious"
"Male",70.7694874883609,1.58903010056215,74.4417191772452,"A2",62821.6321953088,"Left","Science","Conscientious"
"Female",63.8487161332588,1.59577055515565,72.6790130842493,"A2",39726.2509976037,"Left","Arts","Inspirational"
"Female",70.2963675433564,1.53016758465197,60.162870701719,"B2",47444.7122350925,"Right","Science","Dominant"
"Female",69.8974607324115,1.64776981636391,67.042130090193,"A1",60885.0435140262,"Right","Science","Inspirational"
"Female",59.4904376808962,1.61737830281382,69.6780141858929,"B1",55938.1253161429,"Right","Arts","Inspirational"
"Female",67.855625345677,1.61674367219373,72.8225637064342,"B1",35544.3875613583,"Left","Science","Inspirational"
"Male",67.2351498785607,1.78410824879664,67.9304465083854,"B2",39362.9278092896,"Left","Science","Dominant"
"Female",71.6155746871024,1.65432478144982,62.5879168592001,"B2",45200.2776265805,"Left","Arts","Steadfast"
"Female",71.0677389088555,1.69876743971216,63.2909565104508,"A1",52941.4802564849,"Left","Science","Inspirational"
"Male",73.4005184489841,1.57929276231653,62.0053616831384,"A2",48134.4457070756,"Left","Arts","Steadfast"
"Male",68.8755302270232,1.6211309776109,61.8548228712833,"A2",36702.1049981833,"Right","Science","Inspirational"
"Female",66.668696665972,1.62903042913765,67.7331147583797,"B1",48645.9958044253,"Left","Arts","Inspirational"
"Female",65.886529393544,1.79089711655551,65.9302855846026,"B2",62680.4408144087,"Left","Science","Steadfast"
"Male",71.0329567739003,1.72046651044358,68.263196647534,"B1",43024.2123352045,"Left","Science","Steadfast"
"Female",63.3314400856658,1.6571389029631,72.0817540476559,"A1",46477.7931602562,"Left","Science","Conscientious"
"Female",61.9526229848858,1.58183088272944,73.2276345763622,"A1",46505.9949845532,"Right","Science","Dominant"
"Male",65.4518103603053,1.65844207209437,73.1828824221713,"A2",59652.6602803847,"Right","Science","Conscientious"
"Male",66.4856748490975,1.57003321824136,73.6268962464057,"A2",43760.6532160404,"Right","Science","Steadfast"
"Male",61.3499997292189,1.58318187550312,66.9109778048183,"A2",49407.9500170536,"Right","Arts","Dominant"
"Female",67.3776236591152,1.54943551099239,73.2832984362783,"A2",30032.7314087814,"Left","Arts","Steadfast"
"Male",57.1821671655474,1.69214449712347,68.0500238141479,"A1",58844.1257974815,"Left","Arts","Steadfast"
"Female",64.3521264592124,1.68335756780411,71.205874265458,"B1",60147.4830401503,"Right","Science","Steadfast"
"Male",73.2624132380443,1.57966957326952,72.2241335082699,"B1",30767.7400864012,"Right","Arts","Inspirational"
"Male",69.2299325573356,1.69333266056417,65.4804600251151,"B1",41656.7560620806,"Right","Science","Steadfast"
"Male",65.3312497801674,1.76850443918277,61.2128408224731,"A1",63480.5127276216,"Left","Science","Inspirational"
"Male",65.1806651721912,1.62424270785075,74.0330963939731,"A2",54442.2039450251,"Left","Science","Conscientious"
"Female",69.4412961869923,1.54793486531375,71.4931094401744,"B2",47539.4004180997,"Left","Arts","Dominant"
"Female",68.7758442757942,1.51790322391021,81.0579012558723,"A1",47451.1674347051,"Right","Arts","Steadfast"
"Female",61.6148458480672,1.62138203685865,68.5029670517304,"B1",69435.6182186393,"Right","Science","Steadfast"
"Male",65.2950922913125,1.76011169143705,61.8583741997401,"A1",41374.4489453389,"Left","Arts","Inspirational"
"Female",70.241445584323,1.56909709665278,71.185886845547,"B2",45346.7196055051,"Right","Arts","Steadfast"
"Male",61.381234594795,1.60682745081497,72.0759504550236,"A1",49782.9347070471,"Left","Science","Steadfast"
"Female",70.8764085321061,1.6605451977121,68.7092772655776,"A1",58516.1158759679,"Left","Arts","Dominant"
"Male",66.7556475853126,1.66599803246597,66.1715685260012,"A2",57127.14763175,"Right","Science","Inspirational"
"Female",65.0365999354087,1.58987019545948,74.9565686914893,"A2",32614.3369778622,"Right","Science","Inspirational"
"Female",69.3649576133622,1.70725059698285,67.4112080573868,"B2",49234.2509013948,"Left","Science","Steadfast"
"Male",67.1588718328584,1.73176385292978,67.9283285678293,"A1",57634.0683493239,"Right","Arts","Dominant"
"Female",57.8321442312945,1.61907984975603,74.2673540913268,"A1",50593.5210901216,"Right","Arts","Conscientious"
"Female",68.343625741849,1.58500218221781,71.7357639914805,"A1",42005.9889437155,"Left","Arts","Conscientious"
"Male",59.0424521366116,1.67878433610165,75.928533869481,"B2",57982.3516400908,"Left","Arts","Inspirational"
"Male",56.3990884145205,1.68013134422016,75.0313044263269,"B2",31075.8398475566,"Left","Science","Conscientious"
"Male",63.4339733640502,1.6675826492271,66.9787861441655,"A2",68205.2449503787,"Right","Science","Inspirational"
"Female",55.299546978463,1.62986770134929,71.072569132009,"A1",40198.5758736102,"Left","Science","Steadfast"
"Male",64.9382429916167,1.69450318374728,72.0990530510033,"A1",36940.3093686733,"Left","Science","Conscientious"
"Male",62.2374717841011,1.7013251956367,65.6947259387758,"B2",48163.7342184393,"Left","Arts","Dominant"
"Female",62.5901756931865,1.81213200658238,71.1905464121896,"B2",53772.6627685561,"Left","Science","Inspirational"
"Male",60.8202423496997,2.00006218661879,73.9731080595856,"B1",30045.8667358874,"Left","Science","Dominant"
"Male",64.0738312621522,1.62036222390733,70.4874983470234,"A1",35885.5765290355,"Left","Science","Conscientious"
"Male",59.316122008971,1.71555441135313,75.2382310302878,"B1",46219.4842834019,"Right","Arts","Dominant"
"Male",58.3827180120948,1.59971578221692,76.9546621954607,"A2",50349.2305461442,"Right","Arts","Dominant"
"Male",67.4461055093019,1.81351054268005,61.6025083956876,"A2",45914.6394931742,"Left","Arts","Conscientious"
"Female",62.60777406617,1.66922826287355,68.1638171332106,"B1",51645.2370710364,"Left","Science","Dominant"
"Female",67.0363657400787,1.72617137193388,75.7725889122017,"B2",47029.0045685992,"Left","Arts","Inspirational"
"Female",65.3176951237209,1.59455803601903,67.6946884846258,"A1",42195.3480946652,"Left","Arts","Steadfast"
"Male",60.177743218723,1.49414253197964,69.3634566141379,"A1",53684.9843254581,"Left","Science","Conscientious"
"Male",65.7459954545785,1.69768204220055,69.685518627532,"B1",47370.3632831455,"Right","Arts","Inspirational"
"Female",64.6311731761367,1.69601408731826,71.6565856915958,"A1",51029.0748609477,"Left","Arts","Dominant"
"Female",56.1921844178429,1.51454770481956,74.8379800547848,"B2",39454.1676886524,"Left","Science","Steadfast"
"Male",63.7838550014817,1.70349576609985,64.3480056022215,"B1",50996.1056889935,"Right","Science","Steadfast"
"Female",66.2878899451635,1.63714501267341,73.9638230253422,"B2",44922.6361860775,"Left","Arts","Conscientious"
"Male",60.3313260244396,1.84345738708936,67.6652308722987,"B1",52866.8329960843,"Left","Science","Conscientious"
"Female",66.5666794222143,1.6030820459547,70.5081083672592,"B1",50500.9961421673,"Left","Arts","Steadfast"
"Male",65.6446663662178,1.56142214597067,67.8029301866325,"B1",54259.3312075204,"Right","Arts","Inspirational"
"Male",56.2373767034215,1.78410559570312,66.2093477100623,"B2",47518.8184188818,"Left","Arts","Steadfast"
"Male",66.7883731691523,1.66996110732771,71.9964902870792,"A1",50453.6770193621,"Right","Science","Steadfast"
"Male",70.1119851313166,1.57597645789096,62.6964427310988,"B1",55098.6039959207,"Left","Science","Inspirational"
"Male",56.5897882016097,1.56677923604352,68.9415128003472,"A1",44804.7915794553,"Left","Arts","Inspirational"
"Male",59.8889931233474,1.74686671404714,65.2573736369817,"A2",51720.8321787635,"Right","Science","Conscientious"
"Male",64.0113268917703,1.66332751006067,68.4024069900968,"B1",62848.8567609836,"Left","Arts","Steadfast"
"Male",66.807166486872,1.63317582065525,68.2613154036528,"B1",37908.6122131794,"Left","Science","Dominant"
"Female",72.0783559142707,1.66699585249131,62.6959169204094,"B1",46157.7601385862,"Right","Arts","Conscientious"
"Male",58.3814197940861,1.53208948035114,67.3903255065128,"A1",57561.9836876844,"Left","Arts","Inspirational"
"Male",67.366731950934,1.66358940663763,62.8683181675276,"B2",53975.2062489634,"Left","Science","Inspirational"
"Female",69.7220207454609,1.6934975384763,75.4391651303566,"A1",54733.1800257976,"Left","Arts","Steadfast"
"Male",64.9939654506439,1.47219279950897,69.8588552203376,"B1",37926.5136882404,"Right","Arts","Steadfast"
"Male",64.6464083910513,1.63630534900951,68.3446641575705,"A1",39291.454159823,"Right","Arts","Inspirational"
"Female",64.315319636908,1.58011026396154,70.9215083416024,"A1",52407.0552249994,"Right","Arts","Dominant"
"Male",67.8539194827179,1.6451307373821,68.7032847889333,"A1",52951.075825546,"Left","Arts","Dominant"
"Male",69.3540787240911,1.52535584465541,69.9077638784339,"B2",62039.0836484584,"Right","Arts","Conscientious"
"Female",65.921227200569,1.52350113886356,68.5986390149315,"A1",52575.7335551247,"Right","Arts","Conscientious"
"Female",59.4151309243918,1.73944345022558,72.9166844370312,"A1",42089.6311497531,"Left","Arts","Inspirational"
"Female",69.5193402384838,1.82675820237367,69.4430905038484,"A1",42398.9291048795,"Left","Arts","Conscientious"
"Female",70.3898193694019,1.77189333823285,80.6119632030273,"A1",56692.8876912728,"Right","Arts","Dominant"
"Female",65.7414324030387,1.60700569791651,70.1333349288214,"B1",64296.1441908305,"Right","Arts","Dominant"
"Female",65.5475079117794,1.68377087980838,66.1672541440527,"A2",55382.8725043113,"Left","Arts","Steadfast"
"Male",58.3441730734443,1.62785781485385,64.5596592634942,"A1",42675.0137824159,"Right","Arts","Dominant"
"Female",68.5583825589548,1.69844519882703,61.4571292900733,"B1",40875.0282617108,"Right","Arts","Steadfast"
"Female",65.0980957079104,1.61909304075539,65.6813917641736,"B2",55082.5406783381,"Right","Science","Dominant"
"Male",58.0291199407768,1.66441380082818,70.5028122712458,"A1",39842.5792641608,"Right","Science","Inspirational"
"Male",60.2999221476588,1.43703698663275,73.172174129536,"A1",46091.7431753199,"Left","Arts","Steadfast"
"Female",68.3352087635062,1.87280987546799,66.7296307044178,"B2",45098.0936586333,"Right","Science","Dominant"
"Male",65.770505216481,1.71917847545582,70.408291517927,"B2",46674.6582380591,"Left","Science","Steadfast"
"Female",66.6678352685812,1.67026546985705,60.6601085031489,"B1",58901.0332876116,"Right","Arts","Inspirational"
"Female",55.9157251467481,1.72223492317425,65.5480920615574,"B2",54749.445417349,"Left","Arts","Dominant"
"Female",60.88633835257,1.5086835958004,65.8599557553305,"B2",30040.4844774382,"Right","Science","Inspirational"
"Male",62.0612655301097,1.51610394787535,71.3263824094097,"A1",60371.1511570037,"Right","Arts","Inspirational"
"Male",63.8999799767205,1.58691514007613,60.3586469557167,"B1",57062.0974975344,"Right","Arts","Conscientious"
"Male",70.2462286621617,1.73622361923711,59.6284080338486,"A2",63514.111015721,"Right","Arts","Inspirational"
"Male",69.2562498893654,1.68052480471923,77.2443895797764,"A1",50818.6635109039,"Left","Science","Steadfast"
"Female",70.3171699221493,1.58622339686687,65.7884812343596,"B2",47414.1010287011,"Left","Science","Dominant"
"Female",64.9670167643396,1.55841479098545,66.5198702424083,"B1",51299.8225532625,"Left","Arts","Dominant"
"Male",71.4761940821235,1.58018523516161,69.5825253716457,"A2",62007.3858122254,"Left","Arts","Inspirational"
"Female",66.1662028647181,1.76120107810527,65.9049422853745,"A2",49943.6859816235,"Left","Arts","Steadfast"
"Male",56.9808944782866,1.62620891318852,80.3260046585551,"B1",55989.3888455204,"Right","Arts","Inspirational"
"Male",79.0431212054886,1.48361273357988,65.0568049693346,"A2",36107.8118949792,"Left","Science","Steadfast"
"Female",70.0415279433373,1.42226828819843,67.4351621082875,"B2",51241.4668311105,"Left","Arts","Inspirational"
"Female",61.5494424963366,1.55408101435636,61.0918470889257,"A2",62031.0288223657,"Left","Arts","Steadfast"
"Male",62.8274649207984,1.50720813840034,66.954466425145,"A2",64297.6877083253,"Right","Science","Steadfast"
"Male",63.2510609375735,1.63246351630174,74.399385796913,"B2",36465.735262411,"Left","Science","Inspirational"
"Male",60.375371869744,1.72750947312138,73.6918141373992,"B1",73008.6556398213,"Right","Arts","Steadfast"
"Female",71.9076878646445,1.82725317931906,65.5251485505662,"B2",73430.7431868677,"Left","Arts","Steadfast"
"Female",68.8930379303236,1.65856842547764,74.4671807725969,"A2",47237.8511815105,"Left","Science","Dominant"
"Female",56.575752148641,1.5552699063461,69.494415759092,"A2",56748.5981514443,"Right","Science","Inspirational"
"Female",67.3891726372555,1.67513849692392,73.7481092912572,"A1",46771.1469410763,"Left","Science","Inspirational"
"Female",55.1359758983468,1.55190957888331,76.3125829055912,"A2",65090.5016965539,"Left","Science","Inspirational"
"Male",56.7430390217444,1.7325357789843,74.9550815783482,"A1",44663.2291649497,"Left","Science","Dominant"
"Female",62.4743156472935,1.46034856171013,66.8441962775587,"A1",50315.3445847409,"Right","Science","Conscientious"
"Male",60.980632761838,1.57501367513234,68.914701259592,"B1",49674.335249714,"Left","Science","Conscientious"
"Female",61.8646305529765,1.70839232972987,71.0801399271898,"B2",45732.2530626785,"Right","Science","Dominant"
